dataset,split,id,hard_label,soft_label_0,soft_label_1,annotator,annotator_label,num_annotations
MD-Agreement,train,6135,1,0.0,1.0,Ann515,1,5
MD-Agreement,train,6136,0,1.0,0.0,Ann221,0,5
MD-Agreement,train,6136,0,1.0,0.0,Ann521,0,5
MD-Agreement,train,6136,0,1.0,0.0,Ann406,0,5
MD-Agreement,train,6136,0,1.0,0.0,Ann419,0,5
MD-Agreement,train,6136,0,1.0,0.0,Ann447,0,5
MD-Agreement,train,6137,0,0.6,0.4,Ann619,0,5
MD-Agreement,train,6137,0,0.6,0.4,Ann208,0,5
MD-Agreement,train,6137,0,0.6,0.4,Ann162,0,5
MD-Agreement,train,6137,0,0.6,0.4,Ann514,1,5
MD-Agreement,train,6137,0,0.6,0.4,Ann379,1,5
MD-Agreement,train,6138,1,0.0,1.0,Ann364,1,5
MD-Agreement,train,6138,1,0.0,1.0,Ann419,1,5
MD-Agreement,train,6138,1,0.0,1.0,Ann428,1,5
MD-Agreement,train,6138,1,0.0,1.0,Ann616,1,5
MD-Agreement,train,6138,1,0.0,1.0,Ann245,1,5
MD-Agreement,train,6139,0,1.0,0.0,Ann127,0,5
MD-Agreement,train,6139,0,1.0,0.0,Ann755,0,5
MD-Agreement,train,6139,0,1.0,0.0,Ann29,0,5
MD-Agreement,train,6139,0,1.0,0.0,Ann455,0,5
MD-Agreement,train,6139,0,1.0,0.0,Ann271,0,5
MD-Agreement,train,6140,0,1.0,0.0,Ann517,0,5
MD-Agreement,train,6140,0,1.0,0.0,Ann514,0,5
MD-Agreement,train,6140,0,1.0,0.0,Ann558,0,5
MD-Agreement,train,6140,0,1.0,0.0,Ann628,0,5
MD-Agreement,train,6140,0,1.0,0.0,Ann265,0,5
MD-Agreement,train,6141,0,1.0,0.0,Ann266,0,5
MD-Agreement,train,6141,0,1.0,0.0,Ann747,0,5
MD-Agreement,train,6141,0,1.0,0.0,Ann377,0,5
MD-Agreement,train,6141,0,1.0,0.0,Ann144,0,5
MD-Agreement,train,6141,0,1.0,0.0,Ann779,0,5
MD-Agreement,train,6142,0,0.6,0.4,Ann334,0,5
MD-Agreement,train,6142,0,0.6,0.4,Ann236,0,5
MD-Agreement,train,6142,0,0.6,0.4,Ann730,0,5
MD-Agreement,train,6142,0,0.6,0.4,Ann596,1,5
MD-Agreement,train,6142,0,0.6,0.4,Ann400,1,5
MD-Agreement,train,6143,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,6143,0,0.6,0.4,Ann517,1,5
MD-Agreement,train,6143,0,0.6,0.4,Ann266,0,5
MD-Agreement,train,6143,0,0.6,0.4,Ann616,0,5
MD-Agreement,train,6143,0,0.6,0.4,Ann799,0,5
MD-Agreement,train,6144,0,1.0,0.0,Ann200,0,5
MD-Agreement,train,6144,0,1.0,0.0,Ann811,0,5
MD-Agreement,train,6144,0,1.0,0.0,Ann610,0,5
MD-Agreement,train,6144,0,1.0,0.0,Ann514,0,5
MD-Agreement,train,6144,0,1.0,0.0,Ann80,0,5
MD-Agreement,train,6145,0,0.8,0.2,Ann632,0,5
MD-Agreement,train,6145,0,0.8,0.2,Ann200,0,5
MD-Agreement,train,6145,0,0.8,0.2,Ann352,0,5
MD-Agreement,train,6145,0,0.8,0.2,Ann514,1,5
MD-Agreement,train,6145,0,0.8,0.2,Ann589,0,5
MD-Agreement,train,6146,0,0.6,0.4,Ann632,0,5
MD-Agreement,train,6146,0,0.6,0.4,Ann13,0,5
MD-Agreement,train,6146,0,0.6,0.4,Ann347,0,5
MD-Agreement,train,6146,0,0.6,0.4,Ann241,1,5
MD-Agreement,train,6146,0,0.6,0.4,Ann661,1,5
MD-Agreement,train,6147,1,0.4,0.6,Ann582,0,5
MD-Agreement,train,6147,1,0.4,0.6,Ann514,1,5
MD-Agreement,train,6147,1,0.4,0.6,Ann632,0,5
MD-Agreement,train,6147,1,0.4,0.6,Ann538,1,5
MD-Agreement,train,6147,1,0.4,0.6,Ann558,1,5
MD-Agreement,train,6148,0,1.0,0.0,Ann632,0,5
MD-Agreement,train,6148,0,1.0,0.0,Ann368,0,5
MD-Agreement,train,6148,0,1.0,0.0,Ann245,0,5
MD-Agreement,train,6148,0,1.0,0.0,Ann447,0,5
MD-Agreement,train,6148,0,1.0,0.0,Ann274,0,5
MD-Agreement,train,6149,0,0.8,0.2,Ann779,0,5
MD-Agreement,train,6149,0,0.8,0.2,Ann334,0,5
MD-Agreement,train,6149,0,0.8,0.2,Ann546,0,5
MD-Agreement,train,6149,0,0.8,0.2,Ann601,0,5
MD-Agreement,train,6149,0,0.8,0.2,Ann400,1,5
MD-Agreement,train,6150,0,0.8,0.2,Ann598,0,5
MD-Agreement,train,6150,0,0.8,0.2,Ann149,0,5
MD-Agreement,train,6150,0,0.8,0.2,Ann616,0,5
MD-Agreement,train,6150,0,0.8,0.2,Ann755,0,5
MD-Agreement,train,6150,0,0.8,0.2,Ann503,1,5
MD-Agreement,train,6151,0,1.0,0.0,Ann149,0,5
MD-Agreement,train,6151,0,1.0,0.0,Ann328,0,5
MD-Agreement,train,6151,0,1.0,0.0,Ann740,0,5
MD-Agreement,train,6151,0,1.0,0.0,Ann451,0,5
MD-Agreement,train,6151,0,1.0,0.0,Ann775,0,5
MD-Agreement,train,6152,0,1.0,0.0,Ann515,0,5
MD-Agreement,train,6152,0,1.0,0.0,Ann188,0,5
MD-Agreement,train,6152,0,1.0,0.0,Ann572,0,5
MD-Agreement,train,6152,0,1.0,0.0,Ann345,0,5
MD-Agreement,train,6152,0,1.0,0.0,Ann310,0,5
MD-Agreement,train,6153,0,0.6,0.4,Ann471,1,5
MD-Agreement,train,6153,0,0.6,0.4,Ann334,0,5
MD-Agreement,train,6153,0,0.6,0.4,Ann362,0,5
MD-Agreement,train,6153,0,0.6,0.4,Ann730,1,5
MD-Agreement,train,6153,0,0.6,0.4,Ann774,0,5
MD-Agreement,train,6154,0,1.0,0.0,Ann117,0,5
MD-Agreement,train,6154,0,1.0,0.0,Ann245,0,5
MD-Agreement,train,6154,0,1.0,0.0,Ann534,0,5
MD-Agreement,train,6154,0,1.0,0.0,Ann274,0,5
MD-Agreement,train,6154,0,1.0,0.0,Ann599,0,5
MD-Agreement,train,6155,0,0.8,0.2,Ann779,0,5
MD-Agreement,train,6155,0,0.8,0.2,Ann200,0,5
MD-Agreement,train,6155,0,0.8,0.2,Ann514,0,5
MD-Agreement,train,6155,0,0.8,0.2,Ann464,1,5
MD-Agreement,train,6155,0,0.8,0.2,Ann135,0,5
MD-Agreement,train,6156,1,0.4,0.6,Ann493,1,5
MD-Agreement,train,6156,1,0.4,0.6,Ann419,0,5
MD-Agreement,train,6156,1,0.4,0.6,Ann428,1,5
MD-Agreement,train,6156,1,0.4,0.6,Ann778,1,5
MD-Agreement,train,6156,1,0.4,0.6,Ann571,0,5
MD-Agreement,train,6157,1,0.4,0.6,Ann42,1,5
MD-Agreement,train,6157,1,0.4,0.6,Ann784,0,5
MD-Agreement,train,6157,1,0.4,0.6,Ann104,1,5
MD-Agreement,train,6157,1,0.4,0.6,Ann774,0,5
MD-Agreement,train,6157,1,0.4,0.6,Ann81,1,5
MD-Agreement,train,6158,0,0.8,0.2,Ann334,0,5
MD-Agreement,train,6158,0,0.8,0.2,Ann118,0,5
MD-Agreement,train,6158,0,0.8,0.2,Ann64,1,5
MD-Agreement,train,6158,0,0.8,0.2,Ann573,0,5
MD-Agreement,train,6158,0,0.8,0.2,Ann282,0,5
MD-Agreement,train,6159,0,1.0,0.0,Ann232,0,5
MD-Agreement,train,6159,0,1.0,0.0,Ann200,0,5
MD-Agreement,train,6159,0,1.0,0.0,Ann514,0,5
MD-Agreement,train,6159,0,1.0,0.0,Ann558,0,5
MD-Agreement,train,6159,0,1.0,0.0,Ann162,0,5
MD-Agreement,train,6160,0,0.8,0.2,Ann779,0,5
MD-Agreement,train,6160,0,0.8,0.2,Ann811,0,5
MD-Agreement,train,6160,0,0.8,0.2,Ann816,0,5
MD-Agreement,train,6160,0,0.8,0.2,Ann573,0,5
MD-Agreement,train,6160,0,0.8,0.2,Ann579,1,5
MD-Agreement,train,6161,0,0.6,0.4,Ann305,0,5
MD-Agreement,train,6161,0,0.6,0.4,Ann373,1,5
MD-Agreement,train,6161,0,0.6,0.4,Ann149,0,5
MD-Agreement,train,6161,0,0.6,0.4,Ann328,0,5
MD-Agreement,train,6161,0,0.6,0.4,Ann802,1,5
MD-Agreement,train,6162,1,0.0,1.0,Ann517,1,5
MD-Agreement,train,6162,1,0.0,1.0,Ann418,1,5
MD-Agreement,train,6162,1,0.0,1.0,Ann164,1,5
MD-Agreement,train,6162,1,0.0,1.0,Ann793,1,5
MD-Agreement,train,6162,1,0.0,1.0,Ann779,1,5
MD-Agreement,train,6163,0,0.8,0.2,Ann763,0,5
MD-Agreement,train,6163,0,0.8,0.2,Ann88,0,5
MD-Agreement,train,6163,0,0.8,0.2,Ann613,1,5
MD-Agreement,train,6163,0,0.8,0.2,Ann697,0,5
MD-Agreement,train,6163,0,0.8,0.2,Ann149,0,5
MD-Agreement,train,6164,0,0.6,0.4,Ann582,0,5
MD-Agreement,train,6164,0,0.6,0.4,Ann266,1,5
MD-Agreement,train,6164,0,0.6,0.4,Ann344,1,5
MD-Agreement,train,6164,0,0.6,0.4,Ann369,0,5
MD-Agreement,train,6164,0,0.6,0.4,Ann669,0,5
MD-Agreement,train,6165,0,0.8,0.2,Ann743,0,5
MD-Agreement,train,6165,0,0.8,0.2,Ann425,0,5
MD-Agreement,train,6165,0,0.8,0.2,Ann793,1,5
MD-Agreement,train,6165,0,0.8,0.2,Ann779,0,5
MD-Agreement,train,6165,0,0.8,0.2,Ann360,0,5
MD-Agreement,train,6166,1,0.4,0.6,Ann582,0,5
MD-Agreement,train,6166,1,0.4,0.6,Ann88,1,5
MD-Agreement,train,6166,1,0.4,0.6,Ann344,1,5
MD-Agreement,train,6166,1,0.4,0.6,Ann768,1,5
MD-Agreement,train,6166,1,0.4,0.6,Ann669,0,5
MD-Agreement,train,6167,0,1.0,0.0,Ann88,0,5
MD-Agreement,train,6167,0,1.0,0.0,Ann517,0,5
MD-Agreement,train,6167,0,1.0,0.0,Ann104,0,5
MD-Agreement,train,6167,0,1.0,0.0,Ann730,0,5
MD-Agreement,train,6167,0,1.0,0.0,Ann149,0,5
MD-Agreement,train,6168,0,0.8,0.2,Ann334,0,5
MD-Agreement,train,6168,0,0.8,0.2,Ann220,0,5
MD-Agreement,train,6168,0,0.8,0.2,Ann369,0,5
MD-Agreement,train,6168,0,0.8,0.2,Ann427,0,5
MD-Agreement,train,6168,0,0.8,0.2,Ann669,1,5
MD-Agreement,train,6169,0,1.0,0.0,Ann566,0,5
MD-Agreement,train,6169,0,1.0,0.0,Ann13,0,5
MD-Agreement,train,6169,0,1.0,0.0,Ann306,0,5
MD-Agreement,train,6169,0,1.0,0.0,Ann149,0,5
MD-Agreement,train,6169,0,1.0,0.0,Ann241,0,5
MD-Agreement,train,6170,1,0.2,0.8,Ann402,1,5
MD-Agreement,train,6170,1,0.2,0.8,Ann741,0,5
MD-Agreement,train,6170,1,0.2,0.8,Ann344,1,5
MD-Agreement,train,6170,1,0.2,0.8,Ann782,1,5
MD-Agreement,train,6170,1,0.2,0.8,Ann669,1,5
MD-Agreement,train,6171,0,0.8,0.2,Ann294,0,5
MD-Agreement,train,6171,0,0.8,0.2,Ann129,0,5
MD-Agreement,train,6171,0,0.8,0.2,Ann616,0,5
MD-Agreement,train,6171,0,0.8,0.2,Ann245,1,5
MD-Agreement,train,6171,0,0.8,0.2,Ann25,0,5
MD-Agreement,train,6172,0,0.8,0.2,Ann402,0,5
MD-Agreement,train,6172,0,0.8,0.2,Ann517,0,5
MD-Agreement,train,6172,0,0.8,0.2,Ann681,0,5
MD-Agreement,train,6172,0,0.8,0.2,Ann768,0,5
MD-Agreement,train,6172,0,0.8,0.2,Ann169,1,5
MD-Agreement,train,6173,0,1.0,0.0,Ann582,0,5
MD-Agreement,train,6173,0,1.0,0.0,Ann522,0,5
MD-Agreement,train,6173,0,1.0,0.0,Ann768,0,5
MD-Agreement,train,6173,0,1.0,0.0,Ann247,0,5
MD-Agreement,train,6173,0,1.0,0.0,Ann669,0,5
MD-Agreement,train,6174,0,1.0,0.0,Ann741,0,5
MD-Agreement,train,6174,0,1.0,0.0,Ann517,0,5
MD-Agreement,train,6174,0,1.0,0.0,Ann768,0,5
MD-Agreement,train,6174,0,1.0,0.0,Ann390,0,5
MD-Agreement,train,6174,0,1.0,0.0,Ann169,0,5
MD-Agreement,train,6175,0,0.6,0.4,Ann423,1,5
MD-Agreement,train,6175,0,0.6,0.4,Ann598,0,5
MD-Agreement,train,6175,0,0.6,0.4,Ann632,0,5
MD-Agreement,train,6175,0,0.6,0.4,Ann428,1,5
MD-Agreement,train,6175,0,0.6,0.4,Ann661,0,5
MD-Agreement,train,6176,0,1.0,0.0,Ann149,0,5
MD-Agreement,train,6176,0,1.0,0.0,Ann517,0,5
MD-Agreement,train,6176,0,1.0,0.0,Ann266,0,5
MD-Agreement,train,6176,0,1.0,0.0,Ann573,0,5
MD-Agreement,train,6176,0,1.0,0.0,Ann601,0,5
MD-Agreement,train,6177,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,6177,0,0.6,0.4,Ann149,0,5
MD-Agreement,train,6177,0,0.6,0.4,Ann730,0,5
MD-Agreement,train,6177,0,0.6,0.4,Ann104,0,5
MD-Agreement,train,6177,0,0.6,0.4,Ann596,1,5
MD-Agreement,train,6178,1,0.4,0.6,Ann237,0,5
MD-Agreement,train,6178,1,0.4,0.6,Ann546,0,5
MD-Agreement,train,6178,1,0.4,0.6,Ann60,1,5
MD-Agreement,train,6178,1,0.4,0.6,Ann663,1,5
MD-Agreement,train,6178,1,0.4,0.6,Ann186,1,5
MD-Agreement,train,6179,0,1.0,0.0,Ann566,0,5
MD-Agreement,train,6179,0,1.0,0.0,Ann419,0,5
MD-Agreement,train,6179,0,1.0,0.0,Ann616,0,5
MD-Agreement,train,6179,0,1.0,0.0,Ann241,0,5
MD-Agreement,train,6179,0,1.0,0.0,Ann171,0,5
MD-Agreement,train,6180,0,1.0,0.0,Ann741,0,5
MD-Agreement,train,6180,0,1.0,0.0,Ann435,0,5
MD-Agreement,train,6180,0,1.0,0.0,Ann162,0,5
MD-Agreement,train,6180,0,1.0,0.0,Ann514,0,5
MD-Agreement,train,6180,0,1.0,0.0,Ann379,0,5
MD-Agreement,train,6181,0,0.6,0.4,Ann95,0,5
MD-Agreement,train,6181,0,0.6,0.4,Ann200,0,5
MD-Agreement,train,6181,0,0.6,0.4,Ann663,1,5
MD-Agreement,train,6181,0,0.6,0.4,Ann779,0,5
MD-Agreement,train,6181,0,0.6,0.4,Ann791,1,5
MD-Agreement,train,6182,1,0.0,1.0,Ann266,1,5
MD-Agreement,train,6182,1,0.0,1.0,Ann390,1,5
MD-Agreement,train,6182,1,0.0,1.0,Ann352,1,5
MD-Agreement,train,6182,1,0.0,1.0,Ann514,1,5
MD-Agreement,train,6182,1,0.0,1.0,Ann331,1,5
MD-Agreement,train,6183,0,1.0,0.0,Ann6,0,5
MD-Agreement,train,6183,0,1.0,0.0,Ann734,0,5
MD-Agreement,train,6183,0,1.0,0.0,Ann116,0,5
MD-Agreement,train,6183,0,1.0,0.0,Ann356,0,5
MD-Agreement,train,6183,0,1.0,0.0,Ann661,0,5
MD-Agreement,train,6184,0,1.0,0.0,Ann582,0,5
MD-Agreement,train,6184,0,1.0,0.0,Ann741,0,5
MD-Agreement,train,6184,0,1.0,0.0,Ann642,0,5
MD-Agreement,train,6184,0,1.0,0.0,Ann515,0,5
MD-Agreement,train,6184,0,1.0,0.0,Ann136,0,5
MD-Agreement,train,6185,1,0.4,0.6,Ann779,1,5
MD-Agreement,train,6185,1,0.4,0.6,Ann811,1,5
MD-Agreement,train,6185,1,0.4,0.6,Ann573,0,5
MD-Agreement,train,6185,1,0.4,0.6,Ann60,1,5
MD-Agreement,train,6185,1,0.4,0.6,Ann415,0,5
MD-Agreement,train,6186,0,0.8,0.2,Ann582,0,5
MD-Agreement,train,6186,0,0.8,0.2,Ann200,0,5
MD-Agreement,train,6186,0,0.8,0.2,Ann514,1,5
MD-Agreement,train,6186,0,0.8,0.2,Ann779,0,5
MD-Agreement,train,6186,0,0.8,0.2,Ann761,0,5
MD-Agreement,train,6187,1,0.4,0.6,Ann264,0,5
MD-Agreement,train,6187,1,0.4,0.6,Ann775,1,5
MD-Agreement,train,6187,1,0.4,0.6,Ann582,1,5
MD-Agreement,train,6187,1,0.4,0.6,Ann451,1,5
MD-Agreement,train,6187,1,0.4,0.6,Ann321,0,5
MD-Agreement,train,6188,0,0.6,0.4,Ann118,0,5
MD-Agreement,train,6188,0,0.6,0.4,Ann811,1,5
MD-Agreement,train,6188,0,0.6,0.4,Ann149,0,5
MD-Agreement,train,6188,0,0.6,0.4,Ann332,1,5
MD-Agreement,train,6188,0,0.6,0.4,Ann104,0,5
MD-Agreement,train,6189,0,0.6,0.4,Ann334,0,5
MD-Agreement,train,6189,0,0.6,0.4,Ann118,0,5
MD-Agreement,train,6189,0,0.6,0.4,Ann164,1,5
MD-Agreement,train,6189,0,0.6,0.4,Ann20,0,5
MD-Agreement,train,6189,0,0.6,0.4,Ann793,1,5
MD-Agreement,train,6190,1,0.0,1.0,Ann663,1,5
MD-Agreement,train,6190,1,0.0,1.0,Ann60,1,5
MD-Agreement,train,6190,1,0.0,1.0,Ann88,1,5
MD-Agreement,train,6190,1,0.0,1.0,Ann345,1,5
MD-Agreement,train,6190,1,0.0,1.0,Ann730,1,5
MD-Agreement,train,6191,0,0.8,0.2,Ann608,1,5
MD-Agreement,train,6191,0,0.8,0.2,Ann672,0,5
MD-Agreement,train,6191,0,0.8,0.2,Ann755,0,5
MD-Agreement,train,6191,0,0.8,0.2,Ann29,0,5
MD-Agreement,train,6191,0,0.8,0.2,Ann274,0,5
MD-Agreement,train,6192,0,0.8,0.2,Ann598,0,5
MD-Agreement,train,6192,0,0.8,0.2,Ann364,0,5
MD-Agreement,train,6192,0,0.8,0.2,Ann247,0,5
MD-Agreement,train,6192,0,0.8,0.2,Ann237,0,5
MD-Agreement,train,6192,0,0.8,0.2,Ann428,1,5
MD-Agreement,train,6193,1,0.4,0.6,Ann779,1,5
MD-Agreement,train,6193,1,0.4,0.6,Ann188,1,5
MD-Agreement,train,6193,1,0.4,0.6,Ann546,0,5
MD-Agreement,train,6193,1,0.4,0.6,Ann425,1,5
MD-Agreement,train,6193,1,0.4,0.6,Ann721,0,5
MD-Agreement,train,6194,1,0.0,1.0,Ann425,1,5
MD-Agreement,train,6194,1,0.0,1.0,Ann85,1,5
MD-Agreement,train,6194,1,0.0,1.0,Ann518,1,5
MD-Agreement,train,6194,1,0.0,1.0,Ann173,1,5
MD-Agreement,train,6194,1,0.0,1.0,Ann779,1,5
MD-Agreement,train,6195,0,1.0,0.0,Ann768,0,5
MD-Agreement,train,6195,0,1.0,0.0,Ann266,0,5
MD-Agreement,train,6195,0,1.0,0.0,Ann169,0,5
MD-Agreement,train,6195,0,1.0,0.0,Ann118,0,5
MD-Agreement,train,6195,0,1.0,0.0,Ann422,0,5
MD-Agreement,train,6196,0,1.0,0.0,Ann305,0,5
MD-Agreement,train,6196,0,1.0,0.0,Ann30,0,5
MD-Agreement,train,6196,0,1.0,0.0,Ann29,0,5
MD-Agreement,train,6196,0,1.0,0.0,Ann274,0,5
MD-Agreement,train,6196,0,1.0,0.0,Ann701,0,5
MD-Agreement,train,6197,0,1.0,0.0,Ann632,0,5
MD-Agreement,train,6197,0,1.0,0.0,Ann209,0,5
MD-Agreement,train,6197,0,1.0,0.0,Ann734,0,5
MD-Agreement,train,6197,0,1.0,0.0,Ann374,0,5
MD-Agreement,train,6197,0,1.0,0.0,Ann736,0,5
MD-Agreement,train,6198,1,0.0,1.0,Ann501,1,5
MD-Agreement,train,6198,1,0.0,1.0,Ann535,1,5
MD-Agreement,train,6198,1,0.0,1.0,Ann245,1,5
MD-Agreement,train,6198,1,0.0,1.0,Ann755,1,5
MD-Agreement,train,6198,1,0.0,1.0,Ann236,1,5
MD-Agreement,train,6199,1,0.4,0.6,Ann82,0,5
MD-Agreement,train,6199,1,0.4,0.6,Ann517,1,5
MD-Agreement,train,6199,1,0.4,0.6,Ann237,0,5
MD-Agreement,train,6199,1,0.4,0.6,Ann779,1,5
MD-Agreement,train,6199,1,0.4,0.6,Ann616,1,5
MD-Agreement,train,6200,0,0.8,0.2,Ann514,0,5
MD-Agreement,train,6200,0,0.8,0.2,Ann266,1,5
MD-Agreement,train,6200,0,0.8,0.2,Ann188,0,5
MD-Agreement,train,6200,0,0.8,0.2,Ann558,0,5
MD-Agreement,train,6200,0,0.8,0.2,Ann715,0,5
MD-Agreement,train,6201,1,0.2,0.8,Ann779,1,5
MD-Agreement,train,6201,1,0.2,0.8,Ann573,1,5
MD-Agreement,train,6201,1,0.2,0.8,Ann60,1,5
MD-Agreement,train,6201,1,0.2,0.8,Ann238,0,5
MD-Agreement,train,6201,1,0.2,0.8,Ann118,1,5
MD-Agreement,train,6202,0,1.0,0.0,Ann632,0,5
MD-Agreement,train,6202,0,1.0,0.0,Ann566,0,5
MD-Agreement,train,6202,0,1.0,0.0,Ann13,0,5
MD-Agreement,train,6202,0,1.0,0.0,Ann347,0,5
MD-Agreement,train,6202,0,1.0,0.0,Ann411,0,5
MD-Agreement,train,6203,0,1.0,0.0,Ann85,0,5
MD-Agreement,train,6203,0,1.0,0.0,Ann517,0,5
MD-Agreement,train,6203,0,1.0,0.0,Ann710,0,5
MD-Agreement,train,6203,0,1.0,0.0,Ann514,0,5
MD-Agreement,train,6203,0,1.0,0.0,Ann779,0,5
MD-Agreement,train,6204,1,0.2,0.8,Ann240,0,5
MD-Agreement,train,6204,1,0.2,0.8,Ann811,1,5
MD-Agreement,train,6204,1,0.2,0.8,Ann453,1,5
MD-Agreement,train,6204,1,0.2,0.8,Ann33,1,5
MD-Agreement,train,6204,1,0.2,0.8,Ann779,1,5
MD-Agreement,train,6205,0,0.6,0.4,Ann644,1,5
MD-Agreement,train,6205,0,0.6,0.4,Ann419,0,5
MD-Agreement,train,6205,0,0.6,0.4,Ann474,1,5
MD-Agreement,train,6205,0,0.6,0.4,Ann195,0,5
MD-Agreement,train,6205,0,0.6,0.4,Ann274,0,5
MD-Agreement,train,6206,0,0.6,0.4,Ann582,0,5
MD-Agreement,train,6206,0,0.6,0.4,Ann188,1,5
MD-Agreement,train,6206,0,0.6,0.4,Ann653,0,5
MD-Agreement,train,6206,0,0.6,0.4,Ann514,0,5
MD-Agreement,train,6206,0,0.6,0.4,Ann779,1,5
MD-Agreement,train,6207,0,0.8,0.2,Ann188,0,5
MD-Agreement,train,6207,0,0.8,0.2,Ann88,0,5
MD-Agreement,train,6207,0,0.8,0.2,Ann779,1,5
MD-Agreement,train,6207,0,0.8,0.2,Ann656,0,5
MD-Agreement,train,6207,0,0.8,0.2,Ann573,0,5
MD-Agreement,train,6208,0,1.0,0.0,Ann237,0,5
MD-Agreement,train,6208,0,1.0,0.0,Ann794,0,5
MD-Agreement,train,6208,0,1.0,0.0,Ann338,0,5
MD-Agreement,train,6208,0,1.0,0.0,Ann781,0,5
MD-Agreement,train,6208,0,1.0,0.0,Ann298,0,5
MD-Agreement,train,6209,0,0.6,0.4,Ann511,1,5
MD-Agreement,train,6209,0,0.6,0.4,Ann477,0,5
MD-Agreement,train,6209,0,0.6,0.4,Ann768,0,5
MD-Agreement,train,6209,0,0.6,0.4,Ann763,0,5
MD-Agreement,train,6209,0,0.6,0.4,Ann681,1,5
MD-Agreement,train,6210,0,0.8,0.2,Ann117,0,5
MD-Agreement,train,6210,0,0.8,0.2,Ann237,0,5
MD-Agreement,train,6210,0,0.8,0.2,Ann128,0,5
MD-Agreement,train,6210,0,0.8,0.2,Ann209,0,5
MD-Agreement,train,6210,0,0.8,0.2,Ann734,1,5
MD-Agreement,train,6211,0,0.8,0.2,Ann563,0,5
MD-Agreement,train,6211,0,0.8,0.2,Ann798,1,5
MD-Agreement,train,6211,0,0.8,0.2,Ann283,0,5
MD-Agreement,train,6211,0,0.8,0.2,Ann313,0,5
MD-Agreement,train,6211,0,0.8,0.2,Ann448,0,5
MD-Agreement,train,6212,0,1.0,0.0,Ann221,0,5
MD-Agreement,train,6212,0,1.0,0.0,Ann149,0,5
MD-Agreement,train,6212,0,1.0,0.0,Ann406,0,5
MD-Agreement,train,6212,0,1.0,0.0,Ann621,0,5
MD-Agreement,train,6212,0,1.0,0.0,Ann274,0,5
MD-Agreement,train,6213,0,0.8,0.2,Ann582,1,5
MD-Agreement,train,6213,0,0.8,0.2,Ann88,0,5
MD-Agreement,train,6213,0,0.8,0.2,Ann779,0,5
MD-Agreement,train,6213,0,0.8,0.2,Ann693,0,5
MD-Agreement,train,6213,0,0.8,0.2,Ann514,0,5
MD-Agreement,train,6214,0,1.0,0.0,Ann200,0,5
MD-Agreement,train,6214,0,1.0,0.0,Ann208,0,5
MD-Agreement,train,6214,0,1.0,0.0,Ann515,0,5
MD-Agreement,train,6214,0,1.0,0.0,Ann369,0,5
MD-Agreement,train,6214,0,1.0,0.0,Ann669,0,5
MD-Agreement,train,6215,0,1.0,0.0,Ann274,0,5
MD-Agreement,train,6215,0,1.0,0.0,Ann501,0,5
MD-Agreement,train,6215,0,1.0,0.0,Ann149,0,5
MD-Agreement,train,6215,0,1.0,0.0,Ann708,0,5
MD-Agreement,train,6215,0,1.0,0.0,Ann616,0,5
MD-Agreement,train,6216,1,0.4,0.6,Ann733,1,5
MD-Agreement,train,6216,1,0.4,0.6,Ann422,0,5
MD-Agreement,train,6216,1,0.4,0.6,Ann768,1,5
MD-Agreement,train,6216,1,0.4,0.6,Ann669,0,5
MD-Agreement,train,6216,1,0.4,0.6,Ann806,1,5
MD-Agreement,train,6217,1,0.2,0.8,Ann384,1,5
MD-Agreement,train,6217,1,0.2,0.8,Ann188,0,5
MD-Agreement,train,6217,1,0.2,0.8,Ann587,1,5
MD-Agreement,train,6217,1,0.2,0.8,Ann572,1,5
MD-Agreement,train,6217,1,0.2,0.8,Ann149,1,5
MD-Agreement,train,6218,0,1.0,0.0,Ann127,0,5
MD-Agreement,train,6218,0,1.0,0.0,Ann812,0,5
MD-Agreement,train,6218,0,1.0,0.0,Ann29,0,5
MD-Agreement,train,6218,0,1.0,0.0,Ann734,0,5
MD-Agreement,train,6218,0,1.0,0.0,Ann11,0,5
MD-Agreement,train,6219,0,0.8,0.2,Ann279,0,5
MD-Agreement,train,6219,0,0.8,0.2,Ann237,0,5
MD-Agreement,train,6219,0,0.8,0.2,Ann616,0,5
MD-Agreement,train,6219,0,0.8,0.2,Ann274,0,5
MD-Agreement,train,6219,0,0.8,0.2,Ann701,1,5
MD-Agreement,train,6220,1,0.4,0.6,Ann42,0,5
MD-Agreement,train,6220,1,0.4,0.6,Ann715,0,5
MD-Agreement,train,6220,1,0.4,0.6,Ann149,1,5
MD-Agreement,train,6220,1,0.4,0.6,Ann192,1,5
MD-Agreement,train,6220,1,0.4,0.6,Ann379,1,5
MD-Agreement,train,6221,0,1.0,0.0,Ann343,0,5
MD-Agreement,train,6221,0,1.0,0.0,Ann794,0,5
MD-Agreement,train,6221,0,1.0,0.0,Ann419,0,5
MD-Agreement,train,6221,0,1.0,0.0,Ann474,0,5
MD-Agreement,train,6221,0,1.0,0.0,Ann708,0,5
MD-Agreement,train,6222,0,1.0,0.0,Ann701,0,5
MD-Agreement,train,6222,0,1.0,0.0,Ann306,0,5
MD-Agreement,train,6222,0,1.0,0.0,Ann474,0,5
MD-Agreement,train,6222,0,1.0,0.0,Ann419,0,5
MD-Agreement,train,6222,0,1.0,0.0,Ann447,0,5
